500 48
1000 48
1500 48
2000 48
2500 48
3000 48
3500 48
4000 48
4500 48
5000 48
5500 48
6000 48
6500 48
7000 48
7500 48
8000 48
8500 48
9000 48
9500 48
10000 48
10500 48
11000 48
11500 48
12000 48
12500 48
13000 48
13500 48
14000 48
14500 48
15000 48
15500 48
16000 48
16500 48
17000 48
17500 48
18000 48
18500 48
19000 48
19500 48
20000 48
20500 48
21000 48
21500 48
22000 48
22500 48
23000 48
23500 48
24000 48
24500 48
25000 48
25500 48
26000 48
26500 48
27000 48
27500 48
28000 48
28500 48
29000 48
29500 48
30000 48
30500 48
31000 48
31500 48
32000 48
32500 48
33000 48
33500 48
34000 48
34500 48
35000 48
35500 48
36000 48
36500 48
37000 48
37500 48
38000 48
38500 48
39000 48
39500 48
40000 48
40500 48
41000 48
41500 48
42000 48
42500 48
43000 48
43500 48
44000 48
44500 48
45000 48
45500 48
46000 48
46500 48
47000 48
47500 48
48000 48
48500 48
49000 48
49500 48
50000 48
50500 48
51000 48
51500 48
52000 48
52500 48
53000 48
53500 48
54000 48
54500 48
55000 48
55500 48
56000 48
56500 48
57000 48
57500 48
58000 48
58500 48
59000 48
59500 48
60000 48
60500 48
61000 48
61500 48
62000 48
62500 48
63000 48
63500 48
64000 48
64500 48
65000 48
65500 48
66000 48
66500 48
67000 48
67500 48
68000 48
68500 48
69000 48
69500 48
70000 48
70500 48
71000 48
71500 48
72000 48
72500 48
73000 48
73500 48
74000 48
74500 48
75000 48
75500 48
76000 48
76500 48
77000 48
77500 48
78000 48
78500 48
79000 48
79500 48
80000 48
80500 48
81000 48
81500 48
82000 48
82500 48
83000 48
83500 48
84000 48
84500 48
85000 48
85500 48
86000 48
86500 48
87000 48
87500 48
88000 48
88500 48
89000 48
89500 48
90000 48
90500 48
91000 48
91500 48
92000 48
92500 48
93000 48
93500 48
94000 48
94500 48
95000 48
95500 48
96000 48
96500 48
97000 48
97500 48
98000 48
98500 48
99000 48
99500 48
100000 48
100500 48
101000 48
101500 48
102000 48
102500 48
103000 48
103500 48
104000 48
104500 48
105000 48
105500 48
106000 48
106500 48
107000 48
107500 48
108000 48
108500 48
109000 48
109500 48
110000 48
110500 48
111000 48
111500 48
112000 48
112500 48
113000 48
113500 48
114000 48
114500 48
115000 48
115500 48
116000 48
116500 48
117000 48
117500 48
118000 48
118500 48
119000 48
119500 48
120000 48
120500 48
121000 48
121500 48
122000 48
122500 48
123000 48
123500 48
124000 48
124500 48
125000 48
125500 48
126000 48
126500 48
127000 48
127500 48
128000 48
128500 48
129000 48
129500 48
130000 48
130500 48
131000 48
131500 48
132000 48
132500 48
133000 48
133500 48
134000 48
134500 48
135000 48
135500 48
136000 48
136500 48
137000 48
137500 48
138000 48
138500 48
139000 48
139500 48
140000 48
140500 48
141000 48
141500 48
142000 48
142500 48
143000 48
143500 48
144000 48
144500 48
145000 48
145500 48
146000 48
146500 48
147000 48
147500 48
148000 48
148500 48
149000 48
149500 48
150000 48
150500 48
151000 48
151500 48
152000 48
152500 48
153000 48
153500 48
154000 48
154500 48
155000 48
155500 48
156000 48
156500 48
157000 48
157500 48
158000 48
158500 48
159000 48
159500 48
160000 48
160500 48
161000 48
161500 48
162000 48
162500 48
163000 48
163500 48
164000 48
164500 48
165000 48
165500 48
166000 48
166500 48
167000 48
167500 48
168000 48
168500 48
169000 48
169500 48
170000 48
170500 48
171000 48
171500 48
172000 48
172500 48
173000 48
173500 48
174000 48
174500 48
175000 48
175500 48
176000 48
176500 48
177000 48
177500 48
178000 48
178500 48
179000 48
179500 48
180000 48
180500 48
181000 48
181500 48
182000 48
182500 48
183000 48
183500 48
184000 48
184500 48
185000 48
185500 48
186000 48
186500 48
187000 48
187500 48
188000 48
188500 48
189000 48
189500 48
190000 48
190500 48
191000 48
191500 48
192000 48
192500 48
193000 48
193500 48
194000 48
194500 48
195000 48
195500 48
196000 48
196500 48
197000 48
197500 48
198000 48
198500 48
199000 48
199500 48
200000 48
200500 48
201000 48
201500 48
202000 48
202500 48
203000 48
203500 48
204000 48
204500 48
205000 48
205500 48
206000 48
206500 48
207000 48
207500 48
208000 48
208500 48
209000 48
209500 48
210000 48
210500 48
211000 48
211500 48
212000 48
212500 48
213000 48
213500 48
214000 48
214500 48
215000 48
215500 48
216000 48
216500 48
217000 48
217500 48
218000 48
218500 48
219000 48
219500 48
220000 48
220500 48
221000 48
221500 48
222000 48
222500 48
223000 48
223500 48
224000 48
224500 48
225000 48
225500 48
226000 48
226500 48
227000 48
227500 48
228000 48
228500 48
229000 48
229500 48
230000 48
230500 48
231000 48
231500 48
232000 48
232500 48
233000 48
233500 48
234000 48
234500 48
235000 48
235500 48
236000 48
236500 48
237000 48
237500 48
238000 48
238500 48
239000 48
239500 48
240000 48
240500 48
241000 48
241500 48
242000 48
242500 48
243000 48
243500 48
244000 48
244500 48
245000 48
245500 48
246000 48
246500 48
247000 48
247500 48
248000 48
248500 48
249000 48
249500 48
250000 48
250500 48
251000 48
251500 48
252000 48
252500 48
253000 48
253500 48
254000 48
254500 48
255000 48
255500 48
256000 48
256500 48
257000 48
257500 48
258000 48
258500 48
259000 48
259500 48
260000 48
260500 48
261000 48
261500 48
262000 48
262500 48
263000 48
263500 48
264000 48
264500 48
265000 48
265500 48
266000 48
266500 48
267000 48
267500 48
268000 48
268500 48
269000 48
269500 48
270000 48
270500 48
271000 48
271500 48
272000 48
272500 48
273000 48
273500 48
274000 48
274500 48
275000 48
275500 48
276000 48
276500 48
277000 48
277500 48
278000 48
278500 48
279000 48
279500 48
280000 48
280500 48
281000 48
281500 48
282000 48
282500 48
283000 48
283500 48
284000 48
284500 48
285000 48
285500 48
286000 48
286500 48
287000 48
287500 48
288000 48
288500 48
289000 48
289500 48
290000 48
290500 48
291000 48
291500 48
292000 48
292500 48
293000 48
293500 48
294000 48
294500 48
295000 48
295500 48
296000 48
296500 48
297000 48
297500 48
298000 48
298500 48
299000 48
299500 48
300000 48
300500 48
301000 48
301500 48
302000 48
302500 48
303000 48
303500 48
304000 48
304500 48
305000 48
305500 48
306000 48
306500 48
307000 48
307500 48
308000 48
308500 48
309000 48
309500 48
310000 48
310500 48
311000 48
311500 48
312000 48
312500 48
313000 48
313500 48
314000 48
314500 48
315000 48
315500 48
316000 48
316500 48
317000 48
317500 48
318000 48
318500 48
319000 48
319500 48
320000 48
320500 48
321000 48
321500 48
322000 48
322500 48
323000 48
323500 48
324000 48
324500 48
325000 48
325500 48
326000 48
326500 48
327000 48
327500 48
328000 48
328500 48
329000 48
329500 48
330000 48
330500 48
331000 48
331500 48
332000 48
332500 48
333000 48
333500 48
334000 48
334500 48
335000 48
335500 48
336000 48
336500 48
337000 48
337500 48
338000 48
338500 48
339000 48
339500 48
340000 48
340500 48
341000 48
341500 48
342000 48
342500 48
343000 48
343500 48
344000 48
344500 48
345000 48
345500 48
346000 48
346500 48
347000 48
347500 48
348000 48
348500 48
349000 48
349500 48
350000 48
350500 48
351000 48
351500 48
352000 48
352500 48
353000 48
353500 48
354000 48
354500 48
355000 48
355500 48
356000 48
356500 48
357000 48
357500 48
358000 48
358500 48
359000 48
359500 48
360000 48
360500 48
361000 48
361500 48
362000 48
362500 48
363000 48
363500 48
364000 48
364500 48
365000 48
365500 48
366000 48
366500 48
367000 48
367500 48
368000 48
368500 48
369000 48
369500 48
370000 48
370500 48
371000 48
371500 48
372000 48
372500 48
373000 48
373500 48
374000 48
374500 48
375000 48
375500 48
376000 48
376500 48
377000 48
377500 48
378000 48
378500 48
379000 48
379500 48
380000 48
380500 48
381000 48
381500 48
382000 48
382500 48
383000 48
383500 48
384000 48
384500 48
385000 48
385500 48
386000 48
386500 48
387000 48
387500 48
388000 48
388500 48
389000 48
389500 48
390000 48
390500 48
391000 48
391500 48
392000 48
392500 48
393000 48
393500 48
394000 48
394500 48
395000 48
395500 48
396000 48
396500 48
397000 48
397500 48
398000 48
398500 48
399000 48
399500 48
400000 48
400500 48
401000 48
401500 48
402000 48
402500 48
403000 48
403500 48
404000 48
404500 48
405000 48
405500 48
406000 48
406500 48
407000 48
407500 48
408000 48
408500 48
409000 48
409500 48
410000 48
410500 48
411000 48
411500 48
412000 48
412500 48
413000 48
413500 48
414000 48
414500 48
415000 48
415500 48
416000 48
416500 48
417000 48
417500 48
418000 48
418500 48
419000 48
419500 48
420000 48
420500 48
421000 48
421500 48
422000 48
422500 48
423000 48
423500 48
424000 48
424500 48
425000 48
425500 48
426000 48
426500 48
427000 48
427500 48
428000 48
428500 48
429000 48
429500 48
430000 48
430500 48
431000 48
431500 48
432000 48
432500 48
433000 48
433500 48
434000 48
434500 48
435000 48
435500 48
436000 48
436500 48
437000 48
437500 48
438000 48
438500 48
439000 48
439500 48
440000 48
440500 48
441000 48
441500 48
442000 48
442500 48
443000 48
443500 48
444000 48
444500 48
445000 48
445500 48
446000 48
446500 48
447000 48
447500 48
448000 48
448500 48
449000 48
449500 48
450000 48
450500 48
451000 48
451500 48
452000 48
452500 48
453000 48
453500 48
454000 48
454500 48
455000 48
455500 48
456000 48
456500 48
457000 48
457500 48
458000 48
458500 48
459000 48
459500 48
460000 48
460500 48
461000 48
461500 48
462000 48
462500 48
463000 48
463500 48
464000 48
464500 48
465000 48
465500 48
466000 48
466500 48
467000 48
467500 48
468000 48
468500 48
469000 48
469500 48
470000 48
470500 48
471000 48
471500 48
472000 48
472500 48
473000 48
473500 48
474000 48
474500 48
475000 48
475500 48
476000 48
476500 48
477000 48
477500 48
478000 48
478500 48
479000 48
479500 48
480000 48
480500 48
481000 48
481500 48
482000 48
482500 48
483000 48
483500 48
484000 48
484500 48
485000 48
485500 48
486000 48
486500 48
487000 48
487500 48
488000 48
488500 48
489000 48
489500 48
490000 48
490500 48
491000 48
491500 48
492000 48
492500 48
493000 48
493500 48
494000 48
494500 48
495000 48
495500 48
496000 48
496500 48
497000 48
497500 48
498000 48
498500 48
499000 48
499500 48
500000 48
500500 48
501000 48
501500 48
502000 48
502500 48
503000 48
503500 48
504000 48
504500 48
505000 48
505500 48
506000 48
506500 48
507000 48
507500 48
508000 48
508500 48
509000 48
509500 48
510000 48
510500 48
511000 48
511500 48
512000 48
512500 48
513000 48
513500 48
514000 48
514500 48
515000 48
515500 48
516000 48
516500 48
517000 48
517500 48
518000 48
518500 48
519000 48
519500 48
520000 48
520500 48
521000 48
521500 48
522000 48
522500 48
523000 48
523500 48
524000 48
524500 48
525000 48
525500 46
526000 46
526500 46
527000 46
527500 46
528000 46
528500 46
529000 46
529500 46
530000 46
530500 46
531000 46
531500 46
532000 46
532500 46
533000 46
533500 46
534000 46
534500 46
535000 46
535500 46
536000 46
536500 46
537000 46
537500 46
538000 46
538500 46
539000 46
539500 46
540000 46
540500 46
541000 46
541500 46
542000 46
542500 46
543000 46
543500 46
544000 46
544500 46
545000 46
545500 46
546000 46
546500 46
547000 46
547500 46
548000 46
548500 44
549000 44
549500 44
550000 44
550500 44
551000 44
551500 44
552000 44
552500 44
553000 44
553500 44
554000 44
554500 44
555000 44
555500 44
556000 44
556500 44
557000 44
557500 44
558000 44
558500 44
559000 44
559500 44
560000 42
560500 42
561000 42
